,lastTradeDate,strike,lastPrice,expirationDate,impliedVolatility,openInterest,CALL,underlying_price
247,2022-12-23 16:37:20+00:00,641.67,0.01,2023-01-21,3.93750015625,824.0,True,123.1500015258789
248,2022-12-23 16:37:29+00:00,650.0,0.01,2023-01-21,3.93750015625,1123.0,True,123.1500015258789
249,2022-08-16 15:14:23+00:00,660.0,309.58,2023-01-21,0.500005,523.0,True,306.5633239746094
250,2023-01-06 19:07:43+00:00,666.67,0.01,2023-01-21,4.000005,30830.0,True,113.05999755859375
251,2022-08-16 15:16:18+00:00,670.0,301.9,2023-01-21,0.500005,1338.0,True,306.5633239746094
252,2022-12-02 18:15:12+00:00,675.0,0.01,2023-01-21,4.000005,3981.0,True,194.86000061035156
253,2022-08-16 17:29:55+00:00,680.0,296.65,2023-01-21,0.500005,725.0,True,306.5633239746094
254,2022-12-23 16:37:39+00:00,683.33,0.01,2023-01-21,4.062504921875,3646.0,True,123.1500015258789
255,2022-08-24 16:52:38+00:00,690.0,263.57,2023-01-21,0.500005,495.0,True,297.0966796875
256,2022-12-23 16:37:52+00:00,691.67,0.01,2023-01-21,4.12500484375,763.0,True,123.1500015258789
257,2023-01-11 20:01:27+00:00,700.0,0.01,2023-01-21,4.12500484375,1569.0,True,123.22000122070312
258,2023-01-13 14:30:16+00:00,708.33,0.01,2023-01-21,4.12500484375,689.0,True,122.4000015258789
259,2022-08-24 17:02:46+00:00,710.0,248.5,2023-01-21,0.500005,535.0,True,297.0966796875
260,2022-12-28 19:20:16+00:00,716.67,0.01,2023-01-21,4.12500484375,1342.0,True,112.70999908447266
261,2022-08-22 15:36:49+00:00,720.0,216.36,2023-01-21,0.500005,574.0,True,289.913330078125
262,2023-01-11 14:42:17+00:00,725.0,0.01,2023-01-21,4.187504765625,2133.0,True,123.22000122070312
263,2022-08-22 15:59:24+00:00,730.0,210.46,2023-01-21,0.500005,757.0,True,289.913330078125
264,2023-01-04 14:45:12+00:00,733.33,0.01,2023-01-21,4.2500046875,5926.0,True,113.63999938964844
265,2022-08-24 18:42:17+00:00,740.0,225.0,2023-01-21,0.500005,714.0,True,297.0966796875
266,2023-01-11 14:45:15+00:00,741.67,0.01,2023-01-21,4.2500046875,635.0,True,123.22000122070312
267,2023-01-11 20:01:13+00:00,750.0,0.01,2023-01-21,4.2500046875,833.0,True,123.22000122070312
268,2022-11-04 19:00:24+00:00,758.33,0.02,2023-01-21,4.718754101562499,467.0,True,207.47000122070312
269,2022-08-24 13:37:45+00:00,760.0,215.25,2023-01-21,0.500005,219.0,True,297.0966796875
270,2022-12-16 20:46:17+00:00,766.67,0.01,2023-01-21,4.2500046875,5008.0,True,150.22999572753906
271,2022-08-23 14:12:25+00:00,770.0,195.25,2023-01-21,0.500005,625.0,True,296.4533386230469
272,2022-12-01 20:07:47+00:00,775.0,0.01,2023-01-21,4.375004531249999,1486.0,True,194.6999969482422
273,2022-08-24 18:13:10+00:00,780.0,202.62,2023-01-21,0.500005,461.0,True,297.0966796875
274,2022-11-10 17:04:50+00:00,783.33,0.02,2023-01-21,4.562504296875,648.0,True,190.72000122070312
275,2022-11-28 14:52:59+00:00,791.67,0.01,2023-01-21,4.375004531249999,920.0,True,182.9199981689453
276,2022-12-23 19:32:52+00:00,800.0,0.01,2023-01-21,4.375004531249999,14530.0,True,123.1500015258789
277,2022-12-30 14:54:16+00:00,808.33,0.02,2023-01-21,4.375004531249999,1227.0,True,123.18000030517578
278,2023-01-13 17:48:32+00:00,816.67,0.01,2023-01-21,4.437504453124999,1970.0,True,122.4000015258789
279,2022-08-24 19:18:58+00:00,820.0,174.46,2023-01-21,0.500005,451.0,True,297.0966796875
280,2023-01-13 19:48:52+00:00,825.0,0.01,2023-01-21,4.500004375,43683.0,True,122.4000015258789
281,2022-08-24 18:24:27+00:00,830.0,171.48,2023-01-21,0.500005,10865.0,True,297.0966796875
282,2022-08-24 16:41:07+00:00,840.0,170.82,2023-01-21,0.500005,290.0,True,297.0966796875
283,2022-08-24 18:24:27+00:00,850.0,160.4,2023-01-21,0.500005,4310.0,True,297.0966796875
284,2022-08-24 17:00:50+00:00,860.0,156.71,2023-01-21,0.500005,248.0,True,297.0966796875
285,2022-08-24 19:50:10+00:00,870.0,144.44,2023-01-21,0.500005,1751.0,True,297.0966796875
286,2022-08-24 19:57:33+00:00,880.0,139.73,2023-01-21,0.500005,956.0,True,297.0966796875
287,2022-08-24 19:59:22+00:00,900.0,130.05,2023-01-21,0.500005,19657.0,True,297.0966796875
288,2022-08-24 19:33:40+00:00,920.0,122.95,2023-01-21,0.500005,2587.0,True,297.0966796875
289,2022-08-24 18:31:57+00:00,940.0,116.31,2023-01-21,0.500005,898.0,True,297.0966796875
290,2022-08-24 19:35:55+00:00,950.0,110.25,2023-01-21,0.500005,2937.0,True,297.0966796875
291,2022-08-24 19:46:20+00:00,960.0,105.15,2023-01-21,0.500005,650.0,True,297.0966796875
292,2022-08-24 19:49:43+00:00,975.0,98.65,2023-01-21,0.500005,2221.0,True,297.0966796875
293,2022-08-24 19:23:14+00:00,980.0,98.1,2023-01-21,0.500005,2015.0,True,297.0966796875
294,2022-08-24 19:59:21+00:00,1000.0,89.64,2023-01-21,0.500005,20773.0,True,297.0966796875
295,2022-08-24 19:29:17+00:00,1020.0,83.87,2023-01-21,0.500005,903.0,True,297.0966796875
296,2022-08-24 18:31:32+00:00,1025.0,84.57,2023-01-21,0.500005,1838.0,True,297.0966796875
297,2022-08-24 19:07:14+00:00,1040.0,79.0,2023-01-21,0.500005,396.0,True,297.0966796875
298,2022-08-24 19:59:49+00:00,1050.0,73.8,2023-01-21,0.500005,4707.0,True,297.0966796875
299,2022-08-24 15:22:56+00:00,1060.0,78.35,2023-01-21,0.500005,153.0,True,297.0966796875
300,2022-08-24 14:48:06+00:00,1075.0,73.0,2023-01-21,0.500005,1529.0,True,297.0966796875
301,2022-08-24 19:19:38+00:00,1080.0,67.2,2023-01-21,0.500005,288.0,True,297.0966796875
302,2022-08-24 19:35:31+00:00,1100.0,62.1,2023-01-21,0.500005,10109.0,True,297.0966796875
303,2022-08-24 16:56:26+00:00,1125.0,58.76,2023-01-21,0.500005,7543.0,True,297.0966796875
304,2022-08-24 19:54:39+00:00,1150.0,50.0,2023-01-21,0.500005,9612.0,True,297.0966796875
305,2022-08-24 19:02:26+00:00,1175.0,46.17,2023-01-21,0.500005,3849.0,True,297.0966796875
306,2022-08-24 19:49:05+00:00,1200.0,41.0,2023-01-21,0.500005,9135.0,True,297.0966796875
307,2022-08-24 19:18:40+00:00,1225.0,37.65,2023-01-21,0.500005,1165.0,True,297.0966796875
308,2022-08-24 17:44:56+00:00,1250.0,35.85,2023-01-21,0.500005,9585.0,True,297.0966796875
309,2022-08-23 17:50:49+00:00,1275.0,31.45,2023-01-21,0.500005,3128.0,True,296.4533386230469
310,2022-08-24 19:53:59+00:00,1300.0,27.79,2023-01-21,0.500005,10959.0,True,297.0966796875
311,2022-08-24 14:01:13+00:00,1325.0,29.82,2023-01-21,0.500005,1142.0,True,297.0966796875
312,2022-08-24 19:28:04+00:00,1350.0,23.3,2023-01-21,0.500005,1982.0,True,297.0966796875
313,2022-08-24 19:54:45+00:00,1375.0,21.15,2023-01-21,0.500005,766.0,True,297.0966796875
314,2022-08-24 19:58:38+00:00,1400.0,19.0,2023-01-21,0.500005,3706.0,True,297.0966796875
315,2022-08-24 18:42:10+00:00,1425.0,18.36,2023-01-21,0.500005,2358.0,True,297.0966796875
316,2022-08-24 15:44:07+00:00,1450.0,18.2,2023-01-21,0.500005,4539.0,True,297.0966796875
317,2022-08-24 16:54:23+00:00,1475.0,16.2,2023-01-21,0.500005,585.0,True,297.0966796875
318,2022-08-24 19:59:58+00:00,1500.0,13.4,2023-01-21,0.500005,9506.0,True,297.0966796875
319,2022-08-24 19:59:59+00:00,1525.0,12.7,2023-01-21,0.500005,1224.0,True,297.0966796875
320,2022-08-24 19:04:35+00:00,1550.0,11.76,2023-01-21,0.500005,2586.0,True,297.0966796875
321,2022-08-24 14:38:16+00:00,1575.0,12.05,2023-01-21,0.500005,589.0,True,297.0966796875
322,2022-08-24 19:51:03+00:00,1600.0,9.5,2023-01-21,0.500005,2898.0,True,297.0966796875
323,2022-08-24 13:56:33+00:00,1625.0,10.3,2023-01-21,0.500005,381.0,True,297.0966796875
324,2022-08-24 18:52:13+00:00,1650.0,8.4,2023-01-21,0.500005,933.0,True,297.0966796875
325,2022-08-24 19:46:42+00:00,1675.0,7.8,2023-01-21,0.500005,665.0,True,297.0966796875
326,2022-08-24 18:04:46+00:00,1700.0,7.85,2023-01-21,0.500005,5509.0,True,297.0966796875
327,2022-08-24 19:47:47+00:00,1725.0,6.66,2023-01-21,0.500005,5972.0,True,297.0966796875
328,2022-08-24 18:41:37+00:00,1750.0,6.6,2023-01-21,0.500005,560.0,True,297.0966796875
329,2022-08-24 14:38:17+00:00,1775.0,6.5,2023-01-21,0.500005,503.0,True,297.0966796875
330,2022-08-24 18:57:07+00:00,1800.0,5.49,2023-01-21,0.500005,1489.0,True,297.0966796875
331,2022-08-24 19:59:46+00:00,1825.0,5.05,2023-01-21,0.500005,2247.0,True,297.0966796875
332,2022-08-24 13:44:14+00:00,1850.0,5.06,2023-01-21,0.500005,681.0,True,297.0966796875
333,2022-08-15 19:41:30+00:00,1875.0,6.4,2023-01-21,0.500005,210.0,True,309.32000732421875
334,2022-08-24 18:44:32+00:00,1900.0,4.3,2023-01-21,0.500005,1341.0,True,297.0966796875
335,2022-08-24 18:59:17+00:00,1925.0,3.91,2023-01-21,0.500005,265.0,True,297.0966796875
336,2022-08-19 19:57:37+00:00,1950.0,3.37,2023-01-21,0.500005,319.0,True,296.6666564941406
337,2022-08-24 19:59:31+00:00,2000.0,3.06,2023-01-21,0.500005,8043.0,True,297.0966796875
338,2022-08-24 18:46:54+00:00,2025.0,3.05,2023-01-21,0.500005,1452.0,True,297.0966796875
339,2022-08-23 18:07:49+00:00,2050.0,2.61,2023-01-21,0.500005,1340.0,True,296.4533386230469
340,2022-08-24 18:04:11+00:00,2075.0,2.97,2023-01-21,0.500005,252.0,True,297.0966796875
341,2022-08-24 15:23:31+00:00,2100.0,2.69,2023-01-21,0.500005,552.0,True,297.0966796875
342,2022-08-24 19:59:49+00:00,2125.0,2.47,2023-01-21,0.500005,141.0,True,297.0966796875
343,2022-08-22 18:39:42+00:00,2150.0,1.63,2023-01-21,0.500005,325.0,True,289.913330078125
344,2022-08-24 16:54:01+00:00,2175.0,2.23,2023-01-21,0.500005,685.0,True,297.0966796875
345,2022-08-24 18:49:41+00:00,2200.0,2.0,2023-01-21,0.500005,1731.0,True,297.0966796875
346,2022-08-24 14:00:35+00:00,2225.0,2.05,2023-01-21,0.500005,218.0,True,297.0966796875
347,2022-08-24 18:54:59+00:00,2250.0,1.74,2023-01-21,0.500005,206.0,True,297.0966796875
348,2022-08-17 17:56:12+00:00,2275.0,2.2,2023-01-21,0.500005,148.0,True,303.9966735839844
349,2022-08-19 19:13:15+00:00,2300.0,1.43,2023-01-21,0.500005,1585.0,True,296.6666564941406
350,2022-08-24 19:18:58+00:00,2325.0,1.65,2023-01-21,0.500005,151.0,True,297.0966796875
351,2022-08-24 16:15:12+00:00,2350.0,1.27,2023-01-21,0.500005,210.0,True,297.0966796875
352,2022-08-24 15:20:31+00:00,2375.0,1.5,2023-01-21,0.500005,236.0,True,297.0966796875
353,2022-08-24 18:07:45+00:00,2400.0,1.24,2023-01-21,0.500005,4355.0,True,297.0966796875
354,2022-08-22 13:30:03+00:00,2425.0,1.02,2023-01-21,0.500005,331.0,True,289.913330078125
355,2022-08-24 16:40:53+00:00,2450.0,1.26,2023-01-21,0.500005,623.0,True,297.0966796875
356,2022-08-24 19:27:05+00:00,2475.0,1.05,2023-01-21,0.500005,10535.0,True,297.0966796875
357,2023-01-13 14:30:00+00:00,1.67,0.01,2023-01-21,12.0000025,113440.0,False,
358,2023-01-05 14:38:27+00:00,3.33,0.01,2023-01-21,10.000003750000001,13921.0,False,110.33999633789062
359,2022-12-28 14:30:00+00:00,5.0,0.01,2023-01-21,8.75000453125,13429.0,False,
360,2022-12-27 15:22:29+00:00,6.67,0.01,2023-01-21,7.7500003125,21367.0,False,109.0999984741211
361,2023-01-03 14:30:05+00:00,8.33,0.01,2023-01-21,7.2500009375,9153.0,False,108.0999984741211
362,2022-12-29 14:39:17+00:00,10.0,0.01,2023-01-21,6.7500015625000005,6720.0,False,121.81999969482422
363,2022-12-06 17:16:28+00:00,11.67,0.01,2023-01-21,0.500005,6291.0,False,179.82000732421875
364,2022-12-23 14:30:16+00:00,13.33,0.01,2023-01-21,6.0000025,6238.0,False,123.1500015258789
365,2023-01-13 14:31:06+00:00,15.0,0.01,2023-01-21,5.62500296875,6094.0,False,122.4000015258789
366,2023-01-13 14:33:31+00:00,16.67,0.01,2023-01-21,5.250003437499999,16909.0,False,122.4000015258789
367,2023-01-04 15:20:13+00:00,18.33,0.01,2023-01-21,5.000003749999999,2748.0,False,113.63999938964844
368,2023-01-09 14:46:04+00:00,20.0,0.01,2023-01-21,4.875003906249999,6617.0,False,119.7699966430664
369,2022-08-24 19:31:02+00:00,25.0,0.02,2023-01-21,0.500005,3003.0,False,297.0966796875
370,2023-01-09 16:54:10+00:00,26.67,0.01,2023-01-21,4.12500484375,23476.0,False,119.7699966430664
371,2023-01-04 16:24:39+00:00,30.0,0.01,2023-01-21,3.968750078125,255.0,False,113.63999938964844
372,2023-01-09 18:57:36+00:00,33.33,0.01,2023-01-21,3.50000125,47211.0,False,119.7699966430664
373,2023-01-06 14:38:31+00:00,35.0,0.01,2023-01-21,3.56250109375,240.0,False,113.05999755859375
374,2023-01-13 15:43:20+00:00,40.0,0.01,2023-01-21,3.0000025,79033.0,False,122.4000015258789
375,2023-01-09 14:59:08+00:00,45.0,0.01,2023-01-21,2.8750028125,320.0,False,119.7699966430664
376,2023-01-12 14:41:22+00:00,46.67,0.01,2023-01-21,2.6250034375,13531.0,False,123.55999755859375
377,2023-01-13 20:25:07+00:00,50.0,0.01,2023-01-21,2.43750390625,24288.0,False,122.4000015258789
378,2023-01-12 19:56:57+00:00,53.33,0.01,2023-01-21,2.2500043749999996,8352.0,False,123.55999755859375
379,2023-01-13 20:37:54+00:00,55.0,0.01,2023-01-21,2.1875045312499997,4450.0,False,122.4000015258789
380,2023-01-13 20:59:27+00:00,60.0,0.01,2023-01-21,1.9375003125,30019.0,False,122.4000015258789
381,2023-01-13 20:54:28+00:00,65.0,0.01,2023-01-21,1.75000125,3682.0,False,122.4000015258789
382,2023-01-13 20:06:01+00:00,66.67,0.01,2023-01-21,1.6875015625,36633.0,False,122.4000015258789
383,2023-01-13 20:56:22+00:00,70.0,0.02,2023-01-21,1.65625171875,18016.0,False,122.4000015258789
384,2023-01-13 20:57:51+00:00,73.33,0.01,2023-01-21,1.5781271093749998,9153.0,False,122.4000015258789
385,2023-01-13 20:43:18+00:00,75.0,0.01,2023-01-21,1.5156274218749999,5468.0,False,122.4000015258789
386,2023-01-13 19:22:28+00:00,76.67,0.02,2023-01-21,1.453127734375,8703.0,False,122.4000015258789
387,2023-01-13 20:49:54+00:00,79.0,0.02,2023-01-21,1.3125034374999998,3207.0,False,122.4000015258789
388,2023-01-13 20:55:58+00:00,80.0,0.03,2023-01-21,1.3281283593749997,24865.0,False,122.4000015258789
389,2023-01-13 19:43:25+00:00,81.0,0.02,2023-01-21,1.3671906640625,3770.0,False,122.4000015258789
390,2023-01-13 18:51:07+00:00,82.0,0.03,2023-01-21,1.3281283593749997,1080.0,False,122.4000015258789
391,2023-01-13 20:59:31+00:00,83.33,0.03,2023-01-21,1.2812535937499998,28436.0,False,122.4000015258789
392,2023-01-13 20:59:07+00:00,85.0,0.04,2023-01-21,1.2656286718749998,6515.0,False,122.4000015258789
393,2023-01-13 20:52:45+00:00,86.67,0.03,2023-01-21,1.2265663671875,6260.0,False,122.4000015258789
394,2023-01-13 20:55:34+00:00,88.0,0.05,2023-01-21,1.1953165234375,1419.0,False,122.4000015258789
395,2023-01-13 20:52:15+00:00,89.0,0.04,2023-01-21,1.1875040625,1572.0,False,122.4000015258789
396,2023-01-13 20:59:25+00:00,90.0,0.04,2023-01-21,1.125004375,19931.0,False,122.4000015258789
397,2023-01-13 20:59:20+00:00,91.0,0.06,2023-01-21,1.1171919140625,887.0,False,122.4000015258789
398,2023-01-13 20:56:10+00:00,92.0,0.06,2023-01-21,1.0781296093750001,1763.0,False,122.4000015258789
399,2023-01-13 20:59:50+00:00,93.33,0.07,2023-01-21,1.0664109179687502,13435.0,False,122.4000015258789
400,2023-01-13 20:59:41+00:00,95.0,0.08,2023-01-21,1.0234423828125,11885.0,False,122.4000015258789
401,2023-01-13 20:59:39+00:00,96.67,0.1,2023-01-21,0.9882813671875,6007.0,False,122.4000015258789
402,2023-01-13 20:59:21+00:00,98.0,0.12,2023-01-21,0.96679720703125,2607.0,False,122.4000015258789
403,2023-01-13 20:57:33+00:00,99.0,0.12,2023-01-21,0.9414068359375,7019.0,False,122.4000015258789
404,2023-01-13 20:59:59+00:00,100.0,0.15,2023-01-21,0.9257819921875,95341.0,False,122.4000015258789
405,2023-01-13 20:59:13+00:00,101.0,0.16,2023-01-21,0.8984385156249999,2726.0,False,122.4000015258789
406,2023-01-13 20:59:34+00:00,102.0,0.18,2023-01-21,0.8828136718749999,2950.0,False,122.4000015258789
407,2023-01-13 20:59:23+00:00,103.0,0.2,2023-01-21,0.8652357226562499,1774.0,False,122.4000015258789
408,2023-01-13 20:59:26+00:00,103.33,0.22,2023-01-21,0.85937640625,3968.0,False,122.4000015258789
409,2023-01-13 20:59:39+00:00,104.0,0.24,2023-01-21,0.8476577734374999,2985.0,False,122.4000015258789
410,2023-01-13 20:59:54+00:00,105.0,0.28,2023-01-21,0.8339860351562498,24358.0,False,122.4000015258789
411,2023-01-13 20:59:19+00:00,106.0,0.32,2023-01-21,0.8193377441406249,2186.0,False,122.4000015258789
412,2023-01-13 20:58:59+00:00,106.67,0.35,2023-01-21,0.815431533203125,3978.0,False,122.4000015258789
413,2023-01-13 20:59:58+00:00,107.0,0.37,2023-01-21,0.8095722167968749,4874.0,False,122.4000015258789
414,2023-01-13 20:59:51+00:00,108.0,0.45,2023-01-21,0.7919942675781251,4887.0,False,122.4000015258789
415,2023-01-13 20:59:41+00:00,108.33,0.48,2023-01-21,0.79101771484375,8253.0,False,122.4000015258789
416,2023-01-13 20:59:55+00:00,109.0,0.53,2023-01-21,0.790041162109375,3351.0,False,122.4000015258789
417,2023-01-13 20:59:59+00:00,110.0,0.61,2023-01-21,0.77929908203125,16679.0,False,122.4000015258789
418,2023-01-13 20:59:45+00:00,111.0,0.73,2023-01-21,0.762697685546875,3701.0,False,122.4000015258789
419,2023-01-13 20:58:12+00:00,111.67,0.78,2023-01-21,0.7597680273437502,2384.0,False,122.4000015258789
420,2023-01-13 20:59:45+00:00,112.0,0.85,2023-01-21,0.7583031982421876,5715.0,False,122.4000015258789
421,2023-01-13 20:59:59+00:00,113.0,1.01,2023-01-21,0.74414318359375,2472.0,False,122.4000015258789
422,2023-01-13 20:59:51+00:00,113.33,1.05,2023-01-21,0.7402369726562499,4712.0,False,122.4000015258789
423,2023-01-13 20:59:43+00:00,114.0,1.17,2023-01-21,0.7387721435546875,3235.0,False,122.4000015258789
424,2023-01-13 20:59:57+00:00,115.0,1.38,2023-01-21,0.7334011035156249,18725.0,False,122.4000015258789
425,2023-01-13 20:59:53+00:00,116.0,1.63,2023-01-21,0.7270535107421875,3669.0,False,122.4000015258789
426,2023-01-13 20:58:55+00:00,116.67,1.78,2023-01-21,0.7199735034179688,17781.0,False,122.4000015258789
427,2023-01-13 20:59:56+00:00,117.0,1.89,2023-01-21,0.7187528125,3575.0,False,122.4000015258789
428,2023-01-13 20:59:52+00:00,118.0,2.19,2023-01-21,0.7182645361328125,3802.0,False,122.4000015258789
429,2023-01-13 20:59:59+00:00,118.33,2.3,2023-01-21,0.710940390625,6791.0,False,122.4000015258789
430,2023-01-13 20:59:48+00:00,119.0,2.53,2023-01-21,0.7055693505859376,2526.0,False,122.4000015258789
431,2023-01-13 20:59:59+00:00,120.0,2.88,2023-01-21,0.7045927978515626,32949.0,False,122.4000015258789
432,2023-01-13 20:59:46+00:00,121.0,3.35,2023-01-21,0.7016631396484375,3676.0,False,122.4000015258789
433,2023-01-13 20:59:49+00:00,121.67,3.6,2023-01-21,0.6987334814453126,3034.0,False,122.4000015258789
434,2023-01-13 20:59:58+00:00,122.0,3.77,2023-01-21,0.6962920996093751,4041.0,False,122.4000015258789
435,2023-01-13 20:59:55+00:00,123.0,4.21,2023-01-21,0.6884796777343751,2627.0,False,122.4000015258789
436,2023-01-13 20:59:57+00:00,123.33,4.4,2023-01-21,0.6918976123046876,4037.0,False,122.4000015258789
437,2023-01-13 20:58:50+00:00,124.0,4.72,2023-01-21,0.6909210595703126,2668.0,False,122.4000015258789
438,2023-01-13 20:59:54+00:00,125.0,5.4,2023-01-21,0.6867707104492189,17105.0,False,122.4000015258789
439,2023-01-13 20:59:53+00:00,126.0,6.1,2023-01-21,0.6796907031250001,1072.0,False,122.4000015258789
440,2023-01-13 20:59:45+00:00,126.67,6.4,2023-01-21,0.6801789794921876,4618.0,False,122.4000015258789
441,2023-01-13 20:58:57+00:00,127.0,6.6,2023-01-21,0.684573466796875,589.0,False,122.4000015258789
442,2023-01-13 20:57:43+00:00,128.33,7.64,2023-01-21,0.6796907031250001,4101.0,False,122.4000015258789
443,2023-01-13 20:59:08+00:00,130.0,8.85,2023-01-21,0.6743196630859377,19024.0,False,122.4000015258789
444,2023-01-13 20:58:30+00:00,131.67,10.12,2023-01-21,0.6792024267578126,5015.0,False,122.4000015258789
445,2023-01-13 20:59:14+00:00,133.33,11.5,2023-01-21,0.6835969140625001,28067.0,False,122.4000015258789
446,2023-01-13 20:58:25+00:00,135.0,13.02,2023-01-21,0.684573466796875,13747.0,False,122.4000015258789
447,2023-01-13 20:32:56+00:00,136.67,15.2,2023-01-21,0.6757844921875001,3556.0,False,122.4000015258789
448,2023-01-13 20:33:19+00:00,138.0,16.3,2023-01-21,0.6806672558593752,250.0,False,122.4000015258789
449,2023-01-13 20:57:27+00:00,139.0,16.75,2023-01-21,0.684573466796875,197.0,False,122.4000015258789
450,2023-01-13 20:59:43+00:00,140.0,17.75,2023-01-21,0.6826203613281252,23390.0,False,122.4000015258789
451,2023-01-13 20:54:42+00:00,141.0,19.15,2023-01-21,0.6738313867187502,200.0,False,122.4000015258789
452,2023-01-13 20:43:20+00:00,142.0,20.15,2023-01-21,0.70117486328125,308.0,False,122.4000015258789
453,2023-01-13 20:41:26+00:00,143.33,21.35,2023-01-21,0.7324245507812499,6059.0,False,122.4000015258789
454,2023-01-13 20:57:47+00:00,145.0,22.8,2023-01-21,0.72851833984375,19446.0,False,122.4000015258789
455,2023-01-12 20:16:37+00:00,146.0,23.56,2023-01-21,0.7539087109375,693.0,False,123.55999755859375
456,2023-01-13 20:59:42+00:00,146.67,24.3,2023-01-21,0.74414318359375,4990.0,False,122.4000015258789
457,2023-01-13 20:56:56+00:00,147.0,24.9,2023-01-21,0.7773459765625,1154.0,False,122.4000015258789
458,2023-01-13 20:45:24+00:00,148.0,26.1,2023-01-21,0.726565234375,1430.0,False,122.4000015258789
459,2023-01-13 19:27:42+00:00,149.0,28.15,2023-01-21,0.7460962890625,1152.0,False,122.4000015258789
460,2023-01-13 20:58:21+00:00,150.0,27.3,2023-01-21,0.8125018749999999,30393.0,False,122.4000015258789
461,2023-01-13 19:49:28+00:00,152.5,31.75,2023-01-21,0.8203142968749999,910.0,False,122.4000015258789
462,2023-01-13 20:47:12+00:00,153.33,31.57,2023-01-21,1.08984830078125,4106.0,False,122.4000015258789
463,2023-01-13 20:58:55+00:00,155.0,32.51,2023-01-21,0.500005,14721.0,False,122.4000015258789
464,2023-01-13 20:47:12+00:00,156.67,34.9,2023-01-21,0.7187528125,8315.0,False,122.4000015258789
